,id_municipio,ano,competitividade,turno
73,1100130,2006,2.1760797509987118,1
74,1100130,2010,5.10300670113741,1
75,1100130,2014,23.31838484843675,1
76,1100130,2018,1.3906428519904406,1
77,1100130,2022,1.2375315084278586,1
78,1100148,2002,3.1638923151159846,1
79,1100148,2006,3.2976638536040723,1
80,1100148,2010,2.732731213646912,1
81,1100148,2014,3.609436299542595,1
82,1100148,2018,1.0929020094128548,1
83,1100148,2022,1.1006221379556957,1
84,1100155,2002,1.2538272438462281,1
85,1100155,2006,2.4940069468707247,1
86,1100155,2010,2.783497947956976,1
87,1100155,2014,4.0337572707877225,1
88,1100155,2018,0.8037116040068185,1
89,1100155,2022,1.1669527443309755,1
90,1100189,2002,2.3577271052674624,1
91,1100189,2006,1.8116422595565813,1
92,1100189,2010,3.2331463825458675,1
93,1100189,2014,2.5600434285059612,1
94,1100189,2018,0.7187851629546368,1
95,1100189,2022,0.9651284278066019,1
96,1100205,2002,0.7828306351772145,1
97,1100205,2006,1.6809169536950515,1
98,1100205,2010,2.278364434802404,1
99,1100205,2014,6.808098548528653,1
100,1100205,2018,0.9643587629249601,1
101,1100205,2022,1.9706392581716943,1
102,1100254,2002,1.14922770489537,1
103,1100254,2006,4.788236581239842,1
104,1100254,2010,12.571420687406496,1
105,1100254,2014,20.282713282836824,1
106,1100254,2018,0.9214597184326198,1
107,1100254,2022,1.0354224127389764,1
108,1100262,2002,3.488190721891621,1
109,1100262,2006,5.183934655522013,1
110,1100262,2010,2.235020804210603,1
111,1100262,2014,,1
112,1100262,2018,0.9102392266268373,1
113,1100262,2022,0.992861403256001,1
114,1100288,2002,1.4400729293834698,1
115,1100288,2006,149.52575847231037,1
116,1100288,2010,4.606429465740599,1
117,1100288,2014,55.01507294966982,1
118,1100288,2018,0.7571844849182378,1
119,1100288,2022,1.0403446046541898,1
120,1100296,2002,1.7054932346023863,1
121,1100296,2006,4.312016765130652,1
122,1100296,2010,5.83133851796376,1
123,1100296,2014,6.678662846306385,1
124,1100296,2018,1.518419727265565,1
125,1100296,2022,1.663443238558475,1
126,1100304,2002,1.2234268918396696,1
127,1100304,2006,3.0199502563824914,1
128,1100304,2010,2.701956942713196,1
129,1100304,2014,2.0866077045054348,1
130,1100304,2018,0.5567510094843582,1
131,1100304,2022,0.8520640726852912,1
132,1100320,2002,2.6985586955938428,1
133,1100320,2006,4.338505172611628,1
134,1100320,2010,8.142148715965265,1
135,1100320,2014,14.978586771435248,1
136,1100320,2018,1.3481663315018366,1
137,1100320,2022,1.4769125389962008,1
138,1100338,2002,1.6808921866620696,1
139,1100338,2006,1.2660660103871912,1
140,1100338,2010,2.1337222954850428,1
141,1100338,2014,8.490187015703757,1
142,1100338,2018,0.8349472646924889,1
143,1100338,2022,0.8667753578973802,1
144,1100346,2002,2.2381190095782393,1
145,1100346,2006,4.958888625836163,1
146,1100346,2010,8.233521182627015,1
147,1100346,2014,4.454013405632636,1
148,1100346,2018,1.746531706509884,1
149,1100346,2022,1.9043078940211404,1
150,1100379,2002,0.9707406229754232,1
151,1100379,2006,124.24932930629205,1
152,1100379,2010,4.827751015270411,1
153,1100379,2014,10.382084483372145,1
154,1100379,2018,1.8666474933847843,1
155,1100379,2022,1.4182710723626961,1
156,1100403,2002,24.788304957456443,1
157,1100403,2006,7.274548140999992,1
158,1100403,2010,12.836550848856321,1
159,1100403,2014,10.474804230713863,1
160,1100403,2018,1.0251990799222086,1
161,1100403,2022,0.9249345848247847,1
162,1100452,2002,1.4451586157570164,1
163,1100452,2006,2.901645648787461,1
164,1100452,2010,1.9624894777486088,1
165,1100452,2014,4.424726336073751,1
166,1100452,2018,0.7265883144685241,1
167,1100452,2022,0.7856507241056702,1
168,1100502,2002,1.0940277529059887,1
169,1100502,2006,3.6196661316337964,1
170,1100502,2010,4.998490927314174,1
171,1100502,2014,2.758747892404215,1
172,1100502,2018,2.418223464402806,1
173,1100502,2022,1.911066125428488,1
174,1100601,2002,2.796289327243054,1
175,1100601,2006,2.2898769386094218,1
176,1100601,2010,3.626148106625456,1
177,1100601,2014,6.555474724396116,1
178,1100601,2018,0.8644092535357482,1
179,1100601,2022,0.9613233429299791,1
180,1100700,2002,2.4430487075882277,1
181,1100700,2006,2.6032683815580557,1
182,1100700,2010,4.101737402204389,1
183,1100700,2014,6.82751176009395,1
184,1100700,2018,1.3983414958191485,1
185,1100700,2022,1.116320410227955,1
186,1100809,2002,0.9046185950396368,1
187,1100809,2006,1.4944104265994542,1
188,1100809,2010,1.4021900315208573,1
189,1100809,2014,1.5410942157813905,1
190,1100809,2018,2.0575921811626148,1
191,1100809,2022,2.672764767220562,1
192,1100908,2002,1.1057114731281286,1
193,1100908,2006,4.558988953064881,1
194,1100908,2010,3.5181360940366857,1
195,1100908,2014,1.8402589219844165,1
196,1100908,2018,2.9885071648728596,1
197,1100908,2022,3.0139486534542503,1
198,1100924,2002,1.729371941501321,1
199,1100924,2006,2.8652605541960967,1
200,1100924,2010,4.092058693827718,1
201,1100924,2014,8.955561593346086,1
202,1100924,2018,1.2452141497333558,1
203,1100924,2022,1.6059380806744175,1
204,1100940,2002,2.6044454041316487,1
205,1100940,2006,1.7274227142406535,1
206,1100940,2010,1.805428555706972,1
207,1100940,2014,6.223364476334131,1
208,1100940,2018,0.88895797012586,1
209,1100940,2022,0.8849750781059464,1
210,1101005,2002,1.1074684436620201,1
211,1101005,2006,1.2887588071496643,1
212,1101005,2010,2.0997560046995614,1
213,1101005,2014,23.0835460011714,1
214,1101005,2018,1.3511236913460039,1
215,1101005,2022,1.2587341681463513,1
216,1101104,2002,1.506704883665466,1
217,1101104,2006,4.774351685107341,1
218,1101104,2010,3.085892615737168,1
219,1101104,2014,1.9775585188775517,1
220,1101104,2018,1.6507241078249955,1
221,1101104,2022,2.674338374301134,1
222,1101203,2002,0.5842837234196734,1
223,1101203,2006,12.976136730166282,1
224,1101203,2010,11.141410289284233,1
225,1101203,2014,315.4997358688125,1
226,1101203,2018,1.4869449176852234,1
227,1101203,2022,1.7310597964805987,1
228,1101302,2002,1.1932829288656415,1
229,1101302,2006,5.565454310189388,1
230,1101302,2010,4.420517671326081,1
231,1101302,2014,43.16004104997361,1
232,1101302,2018,1.8014850304884198,1
233,1101302,2022,2.1544926850989974,1
234,1101401,2002,2.492940975304323,1
235,1101401,2006,3.1920057275378637,1
236,1101401,2010,2.3014645697936804,1
237,1101401,2014,8.807921203986622,1
238,1101401,2018,0.9248291194228064,1
239,1101401,2022,0.9934607113308663,1
240,1101435,2002,0.5987920601578093,1
241,1101435,2006,146.49943117001905,1
242,1101435,2010,38.22331005043931,1
243,1101435,2014,5.823082184068418,1
244,1101435,2018,3.3884860153528855,1
245,1101435,2022,5.086258108761419,1
246,1101450,2002,3.5704406679017198,1
247,1101450,2006,11.472935468394,1
248,1101450,2010,7.793013298130339,1
249,1101450,2014,2.7230541903833037,1
250,1101450,2018,3.1017513134022434,1
251,1101450,2022,2.9317851113506412,1
252,1101468,2002,1.2668954693529226,1
253,1101468,2006,10.595584531833614,1
254,1101468,2010,5.142137567897934,1
255,1101468,2014,4.517539651078876,1
256,1101468,2018,1.2706705527945792,1
257,1101468,2022,1.7064427074950543,1
258,1101476,2002,1.8430315599586389,1
259,1101476,2006,2.0804686852037637,1
260,1101476,2010,4.426103556341017,1
261,1101476,2014,186.69955365028306,1
262,1101476,2018,0.8554203368594425,1
263,1101476,2022,1.0648578639719117,1
264,1101484,2002,3.4385497864987404,1
265,1101484,2006,2.4648277946124146,1
266,1101484,2010,2.231821160684458,1
267,1101484,2014,2.340998540778764,1
268,1101484,2018,1.012079752073909,1
269,1101484,2022,1.4157604452116856,1
270,1101492,2002,5.101218346073999,1
271,1101492,2006,1.7723911121301597,1
272,1101492,2010,3.1843757538734505,1
273,1101492,2014,4.181962301814969,1
274,1101492,2018,1.2059034534999076,1
275,1101492,2022,1.176086603347472,1
276,1101500,2002,0.9233626874639571,1
277,1101500,2006,6.856898714470136,1
278,1101500,2010,14.000835810707594,1
279,1101500,2014,7.378131894832189,1
280,1101500,2018,1.7914199141782723,1
281,1101500,2022,1.7215918745497738,1
282,1101559,2002,1.4335772533337032,1
283,1101559,2006,2.2996979378665587,1
284,1101559,2010,2.574206894303477,1
285,1101559,2014,40.926535280053564,1
286,1101559,2018,1.6932013896419709,1
287,1101559,2022,2.1902084115705747,1
288,1101609,2002,0.9232875308099319,1
289,1101609,2006,1.8851013710690645,1
290,1101609,2010,2.45908126368445,1
291,1101609,2014,4.6710433536958105,1
292,1101609,2018,1.5694742004505353,1
293,1101609,2022,1.4732781745171062,1
294,1101708,2002,0.8611930798576662,1
295,1101708,2006,2.417211454812308,1
296,1101708,2010,2.8670502325302976,1
297,1101708,2014,6.06311200518515,1
298,1101708,2018,1.4772529920221764,1
299,1101708,2022,1.5580461592253574,1
300,1101757,2002,1.3412587221703096,1
301,1101757,2006,1.2810810110681123,1
302,1101757,2010,3.061933964452656,1
303,1101757,2014,11.487427459429357,1
304,1101757,2018,1.3343359935118673,1
305,1101757,2022,1.1740222282629713,1
306,1101807,2002,0.9677200856796162,1
307,1101807,2006,2.9391495958777485,1
308,1101807,2010,4.493233592639924,1
309,1101807,2014,189.99956140269612,1
310,1101807,2018,1.5574939315816734,1
311,1101807,2022,1.846839957136867,1
312,1200013,2002,1.8866576308954368,1
313,1200013,2006,1.9510073643985077,1
314,1200013,2010,0.8298286249620153,1
315,1200013,2014,2.4238723102554522,1
316,1200013,2018,0.6937768079103594,1
317,1200013,2022,0.80653977364199,1
318,1200054,2002,1.2650723003122182,1
319,1200054,2006,6.555669351550903,1
320,1200054,2010,2.5888582834488334,1
321,1200054,2014,5.456873503650724,1
322,1200054,2018,12.792806313564064,1
323,1200054,2022,3.3740352050836493,1
324,1200104,2002,1.4272439325705448,1
325,1200104,2006,8.235838799539545,1
326,1200104,2010,1.1935976836323392,1
327,1200104,2014,7.747107918858656,1
328,1200104,2018,1.1864050469868486,1
329,1200104,2022,1.2741568285553513,1
330,1200138,2002,1.4477299154111067,1
331,1200138,2006,2.6382196804295477,1
332,1200138,2010,1.0571510654034304,1
333,1200138,2014,5.967523537695848,1
334,1200138,2018,0.7722338187206162,1
335,1200138,2022,1.3349960061758566,1
336,1200179,2002,1.2921813985843666,1
337,1200179,2006,1.7053489246057287,1
338,1200179,2010,0.7490308347307945,1
339,1200179,2014,1.6377597862993365,1
340,1200179,2018,0.7960431999690879,1
341,1200179,2022,1.1317140638233372,1
342,1200203,2002,11.52442456448949,1
343,1200203,2006,1.4770421871380184,1
344,1200203,2010,1.7421295363825586,1
345,1200203,2014,5.3080425506956015,1
346,1200203,2018,0.6906801383566556,1
347,1200203,2022,0.946539001589732,1
348,1200252,2002,0.7428967009156161,1
349,1200252,2006,30.651920524886712,1
350,1200252,2010,1.086054741722374,1
351,1200252,2014,3.0087285133751998,1
352,1200252,2018,0.9393807078462659,1
353,1200252,2022,1.088792207423199,1
354,1200302,2002,0.5890309481093895,1
355,1200302,2006,1.699896689997733,1
356,1200302,2010,2.704389551469845,1
357,1200302,2014,1.1723720198428176,1
358,1200302,2018,6.984568337038026,1
359,1200302,2022,4.039483346512985,1
360,1200328,2002,1.6434823532927922,1
361,1200328,2006,1.3696521720823418,1
362,1200328,2010,9.341548273365097,1
363,1200328,2014,2.1355844726230755,1
364,1200328,2018,2.2803796910666496,1
365,1200328,2022,2.6389846180397725,1
366,1200336,2002,12.096770430045247,1
367,1200336,2006,8.558253694587547,1
368,1200336,2010,5.797690319539525,1
369,1200336,2014,1.5767858089917486,1
370,1200336,2018,1.919208393266007,1
371,1200336,2022,1.4436606983346896,1
372,1200344,2002,2.310412231404494,1
373,1200344,2006,3.2621657504717865,1
374,1200344,2010,2.7523984722101327,1
375,1200344,2014,1.95167331324495,1
376,1200344,2018,7.129241524137561,1
377,1200344,2022,2.4692109934043867,1
378,1200351,2002,3.1561405157515083,1
379,1200351,2006,1.7811551028929085,1
380,1200351,2010,5.097982845192546,1
381,1200351,2014,5.495174120613179,1
382,1200351,2018,2.761215299788958,1
383,1200351,2022,4.045501228796429,1
384,1200385,2002,1.2363513310703411,1
385,1200385,2006,3.5308456700029938,1
386,1200385,2010,0.9640884350816376,1
387,1200385,2014,2.923504364214788,1
388,1200385,2018,0.7232229992188585,1
389,1200385,2022,1.0716017766883656,1
390,1200393,2002,161.92805679705955,1
391,1200393,2006,35.188107998027164,1
392,1200393,2010,5.565326356873704,1
393,1200393,2014,2.3248553333235975,1
394,1200393,2018,34.02946607077019,1
395,1200393,2022,4.627071752186143,1
396,1200401,2002,0.7914666473330513,1
397,1200401,2006,6.743859956085206,1
398,1200401,2010,0.9025087498882199,1
399,1200401,2014,4.516045096828109,1
400,1200401,2018,0.5344068560764824,1
401,1200401,2022,1.1239106473257896,1
402,1200427,2002,4.614641739802152,1
403,1200427,2006,43.12769740065256,1
404,1200427,2010,3.4556757577393262,1
405,1200427,2014,2.5762544144221535,1
406,1200427,2018,1.339625121196991,1
407,1200427,2022,0.7871562769943193,1
408,1200435,2002,0.5397706507984048,1
409,1200435,2006,3.722395106417062,1
410,1200435,2010,1.540803788415174,1
411,1200435,2014,1.152530233456935,1
412,1200435,2018,1.1752152197271777,1
413,1200435,2022,3.6015113030844166,1
414,1200450,2002,0.8477621526035725,1
415,1200450,2006,2.7594621468637524,1
416,1200450,2010,0.9671195051692818,1
417,1200450,2014,2.0048001004502676,1
418,1200450,2018,0.6786256929954138,1
419,1200450,2022,1.049658487130734,1
420,1200500,2002,1.2123909638275199,1
421,1200500,2006,3.8979635456004957,1
422,1200500,2010,1.702462845205488,1
423,1200500,2014,2.952282298667343,1
424,1200500,2018,0.866238982625633,1
425,1200500,2022,1.1090224899365966,1
426,1200609,2002,0.9600918702519166,1
427,1200609,2006,56.98873380860872,1
428,1200609,2010,20.02917290834694,1
429,1200609,2014,1.3819371317191091,1
430,1200609,2018,7.4459544603519525,1
431,1200609,2022,7.773703343832965,1
432,1200708,2002,1.3433849963198887,1
433,1200708,2006,7.914066994901766,1
434,1200708,2010,2.0750825812615177,1
435,1200708,2014,2.0813053684366003,1
436,1200708,2018,4.583127417712434,1
437,1200708,2022,3.233037380655919,1
438,1200807,2002,1.2916469977154124,1
439,1200807,2006,1.5933539307668598,1
440,1200807,2010,0.7068572987328683,1
441,1200807,2014,8.708280435399889,1
442,1200807,2018,0.8937514595195372,1
443,1200807,2022,0.9592826833767641,1
444,1300029,2002,0.6275984401640226,1
445,1300029,2006,0.4999212032441517,1
446,1300029,2010,0.3667779341943311,1
447,1300029,2014,0.4878972904730286,1
448,1300029,2018,0.7128884122175456,1
449,1300029,2022,0.9070755273441575,1
450,1300060,2002,4.376810136442798,1
451,1300060,2006,0.5399513629074667,1
452,1300060,2010,0.503110735583212,1
453,1300060,2014,0.48483914517112514,1
454,1300060,2018,0.6929446538094449,1
455,1300060,2022,0.8251721188596245,1
456,1300086,2002,2.6231640741888715,1
457,1300086,2006,0.9854960674884325,1
458,1300086,2010,0.5045590827891738,1
459,1300086,2014,0.5225088250289828,1
460,1300086,2018,1.106761825094453,1
461,1300086,2022,1.5280335516106627,1
462,1300102,2002,7.467104143614515,1
463,1300102,2006,0.7026871924913646,1
464,1300102,2010,0.575161514716057,1
465,1300102,2014,0.9128411194743957,1
466,1300102,2018,1.8403439849085328,1
467,1300102,2022,2.499910533508272,1
468,1300144,2002,4.087226525238324,1
469,1300144,2006,1.589924954198216,1
470,1300144,2010,0.8534449349876275,1
471,1300144,2014,1.4948253698551408,1
472,1300144,2018,12.421863551503748,1
473,1300144,2022,2.143478429153606,1
474,1300201,2002,1.4240350730280467,1
475,1300201,2006,1.207217304365735,1
476,1300201,2010,1.9076008468393495,1
477,1300201,2014,0.696182848036444,1
478,1300201,2018,0.6042279659265348,1
479,1300201,2022,0.6653741523398012,1
480,1300300,2002,3.7676552362846714,1
481,1300300,2006,0.46154601539682216,1
482,1300300,2010,0.3713866909646911,1
483,1300300,2014,0.498643833039543,1
484,1300300,2018,0.993220962142566,1
485,1300300,2022,1.4650700739205265,1
486,1300409,2002,2.9068725624268907,1
487,1300409,2006,0.6628664528106273,1
488,1300409,2010,0.6796099563496075,1
489,1300409,2014,1.4356477327477042,1
490,1300409,2018,1.468351024926078,1
491,1300409,2022,1.408937051515929,1
492,1300508,2002,4.487836413963561,1
493,1300508,2006,0.47665572912607723,1
494,1300508,2010,0.3676197396379581,1
495,1300508,2014,0.36842730411341323,1
496,1300508,2018,0.3751699099084049,1
497,1300508,2022,0.4001445131075766,1
498,1300607,2002,1.3110770213055694,1
499,1300607,2006,0.4129608530421459,1
500,1300607,2010,0.43527982020890477,1
501,1300607,2014,0.4335953275793687,1
502,1300607,2018,0.5205107822542218,1
503,1300607,2022,0.5710681985988798,1
504,1300631,2002,0.970681978379132,1
505,1300631,2006,0.9933076514124247,1
506,1300631,2010,0.6278403517529745,1
507,1300631,2014,0.43167326792705707,1
508,1300631,2018,0.8297356268118936,1
509,1300631,2022,1.5918495890453705,1
510,1300680,2002,0.6056148583086982,1
511,1300680,2006,0.4787329264645716,1
512,1300680,2010,0.37511376153022463,1
513,1300680,2014,0.41106931805664065,1
514,1300680,2018,0.44824242548983084,1
515,1300680,2022,0.4700071470891689,1
516,1300706,2002,14.231644986271505,1
517,1300706,2006,3.076232738414103,1
518,1300706,2010,4.165316222487811,1
519,1300706,2014,1.0501605628097466,1
520,1300706,2018,17.60736178089401,1
521,1300706,2022,18.313183760466952,1
522,1300805,2002,2.8353172832283495,1
523,1300805,2006,0.4092815804445697,1
524,1300805,2010,0.37437213387067686,1
525,1300805,2014,0.49416880039053335,1
526,1300805,2018,0.6150651797425563,1
527,1300805,2022,0.7425683349131348,1
528,1300839,2002,2.5617554370277116,1
529,1300839,2006,0.42748130576455295,1
530,1300839,2010,0.36533439197254886,1
531,1300839,2014,0.42423407867871643,1
532,1300839,2018,1.1605878488521562,1
533,1300839,2022,1.3033188400611915,1
534,1300904,2002,3.45404944228436,1
535,1300904,2006,0.7342068666458554,1
536,1300904,2010,1.2342175951654466,1
537,1300904,2014,0.6232818662244959,1
538,1300904,2018,1.5296983472962897,1
539,1300904,2022,2.7250052649466885,1
540,1301001,2002,8.220127940229421,1
541,1301001,2006,0.6403819731599735,1
542,1301001,2010,0.5574419946564418,1
543,1301001,2014,0.5101639425111737,1
544,1301001,2018,0.7587532400522158,1
545,1301001,2022,0.7511032640015264,1
546,1301100,2002,1.1229767141143472,1
547,1301100,2006,0.4518551076835877,1
548,1301100,2010,0.34933561168415583,1
549,1301100,2014,0.5791490818507821,1
550,1301100,2018,1.2341507565112402,1
551,1301100,2022,1.5456958752972714,1
552,1301159,2002,4.575623538087448,1
553,1301159,2006,0.4603670206630184,1
554,1301159,2010,0.3434227728728467,1
555,1301159,2014,0.5509906669973521,1
556,1301159,2018,1.023827776580752,1
557,1301159,2022,1.66101871621569,1
558,1301209,2002,0.5703113155021093,1
559,1301209,2006,0.46565553011722555,1
560,1301209,2010,0.4391712685417467,1
561,1301209,2014,0.763082271391782,1
562,1301209,2018,1.284993138746188,1
563,1301209,2022,2.1052884191438057,1
564,1301308,2002,1.4912500161162099,1
565,1301308,2006,0.596086819159162,1
566,1301308,2010,0.4781418931195781,1
567,1301308,2014,0.5824736241699809,1
568,1301308,2018,1.9013279715002698,1
569,1301308,2022,2.153753869192223,1
570,1301407,2002,2.155132638029861,1
571,1301407,2006,0.46546260608097356,1
572,1301407,2010,0.3972187228704881,1
573,1301407,2014,0.6301699265774258,1
574,1301407,2018,1.0440743632902847,1
575,1301407,2022,0.88803143283701,1
576,1301506,2002,2.0029864081528648,1
577,1301506,2006,8.210783485993192,1
578,1301506,2010,0.5401618286974592,1
579,1301506,2014,0.4606131999427725,1
580,1301506,2018,0.7167691806491694,1
581,1301506,2022,0.902397661113543,1
582,1301605,2002,3.6113207776847354,1
583,1301605,2006,1.446846234609016,1
584,1301605,2010,0.47831170181672356,1
585,1301605,2014,0.45588684508276167,1
586,1301605,2018,0.6563469438648798,1
587,1301605,2022,0.8040343229808327,1
588,1301654,2002,2.700202587554177,1
589,1301654,2006,16.688284086559754,1
590,1301654,2010,2.4520461123930435,1
591,1301654,2014,0.7836951804740805,1
592,1301654,2018,34.0308846125602,1
593,1301654,2022,3.553122991301936,1
594,1301704,2002,1.7584534142923578,1
595,1301704,2006,0.9123508587465402,1
596,1301704,2010,0.6125362900317435,1
597,1301704,2014,0.8419718164309195,1
598,1301704,2018,3.12997521274404,1
599,1301704,2022,4.032825594612855,1
600,1301803,2002,2.151404374257111,1
601,1301803,2006,3.6473939753370477,1
602,1301803,2010,1.2899311448338677,1
603,1301803,2014,0.5126115403886387,1
604,1301803,2018,0.6786028123138179,1
605,1301803,2022,1.1875275669635923,1
606,1301852,2002,1.183714245494547,1
607,1301852,2006,0.4095771812313272,1
608,1301852,2010,0.326728645123725,1
609,1301852,2014,0.5529690678377351,1
610,1301852,2018,1.8221773940088795,1
611,1301852,2022,3.071555103804855,1
612,1301902,2002,0.6185452409309561,1
613,1301902,2006,0.5168866227361077,1
614,1301902,2010,0.4850937150901567,1
615,1301902,2014,0.6909951072580401,1
616,1301902,2018,1.4914103440602196,1
617,1301902,2022,1.4759969315386667,1
618,1301951,2002,29.872210391335525,1
619,1301951,2006,0.6540642534753452,1
620,1301951,2010,0.45299634509857284,1
621,1301951,2014,0.8258973285744582,1
622,1301951,2018,0.634405541662883,1
623,1301951,2022,0.8572381520055031,1
624,1302009,2002,1.29738844531068,1
625,1302009,2006,0.49602379239371686,1
626,1302009,2010,0.441025138744544,1
627,1302009,2014,0.5797114041385477,1
628,1302009,2018,2.492073773404342,1
629,1302009,2022,2.459704193877081,1
630,1302108,2002,1.0091004467706721,1
631,1302108,2006,0.8305835450825373,1
632,1302108,2010,0.43399072715901865,1
633,1302108,2014,0.7411037967324243,1
634,1302108,2018,1.0841046308463358,1
635,1302108,2022,2.059699076913791,1
636,1302207,2002,1.251836887779946,1
637,1302207,2006,3.620629978602201,1
638,1302207,2010,41.866430614475306,1
639,1302207,2014,1.2993950810720694,1
640,1302207,2018,1.2947517253341556,1
641,1302207,2022,1.7520063049452026,1
642,1302306,2002,1.5661133345763105,1
643,1302306,2006,2.0546834366421947,1
644,1302306,2010,0.5772057437335304,1
645,1302306,2014,0.38337114920911747,1
646,1302306,2018,0.6512876359815198,1
647,1302306,2022,0.8831330594269979,1
648,1302405,2002,0.7697049113405847,1
649,1302405,2006,0.45910777754732496,1
650,1302405,2010,0.5392324875536486,1
651,1302405,2014,0.586840617533032,1
652,1302405,2018,0.8298970856081576,1
653,1302405,2022,1.368979224253671,1
654,1302504,2002,1.1698553965712608,1
655,1302504,2006,0.4667166571858905,1
656,1302504,2010,0.4578779090025153,1
657,1302504,2014,0.7164643761097288,1
658,1302504,2018,2.375058214089686,1
659,1302504,2022,3.498876590256271,1
660,1302553,2002,1.2827559248402631,1
661,1302553,2006,0.32661373093128193,1
662,1302553,2010,0.3076137115045239,1
663,1302553,2014,0.4339972545832395,1
664,1302553,2018,0.7723904069705507,1
665,1302553,2022,1.151885709327038,1
666,1302603,2002,0.6112898929234832,1
667,1302603,2006,0.5052059005975065,1
668,1302603,2010,0.4691537700491484,1
669,1302603,2014,1.7678801682208012,1
670,1302603,2018,1.0907557269786377,1
671,1302603,2022,2.7085006132663425,1
672,1302702,2002,1.7408002290724822,1
673,1302702,2006,0.7952024353016464,1
674,1302702,2010,0.8062014000324466,1
675,1302702,2014,0.7278082986351774,1
676,1302702,2018,0.9713439639997129,1
677,1302702,2022,1.3765578801137246,1
678,1302801,2002,1.1941228615362545,1
679,1302801,2006,0.45539071504748024,1
680,1302801,2010,0.4810310266486172,1
681,1302801,2014,0.3769477491528435,1
682,1302801,2018,0.6231093998841524,1
683,1302801,2022,0.9972701268830411,1
684,1302900,2002,0.7014536624168133,1
685,1302900,2006,0.41880807961841465,1
686,1302900,2010,0.34310699852528903,1
687,1302900,2014,0.44051066002689526,1
688,1302900,2018,0.573037757077348,1
689,1302900,2022,0.5573559162910532,1
690,1303007,2002,1.5427356678657376,1
691,1303007,2006,0.7403463451433896,1
692,1303007,2010,0.5329775679780515,1
693,1303007,2014,0.5043537274295125,1
694,1303007,2018,0.5342063127138926,1
695,1303007,2022,0.5378902827609101,1
696,1303106,2002,2.944374178402322,1
697,1303106,2006,0.4922866864043105,1
698,1303106,2010,0.3635128243229485,1
699,1303106,2014,0.49542654187420176,1
700,1303106,2018,0.6327244922790493,1
701,1303106,2022,0.6886413819268096,1
702,1303205,2002,4.301064921955492,1
703,1303205,2006,0.6412071332610196,1
704,1303205,2010,0.5674900412388773,1
705,1303205,2014,1.0286735637108404,1
706,1303205,2018,2.80700867704714,1
707,1303205,2022,4.92390865479054,1
708,1303304,2002,15.480331485076265,1
709,1303304,2006,0.5007201557144028,1
710,1303304,2010,0.44772132764730355,1
